Analysis for Gold

ACCURACY REPORT:
Overall accuracy:                        0.13385827
Accuracy within 1 phone:                 0.48425197
Accuracy within 2 phones:                0.73031496
Average edit distance from gold:         0.33813508
Average feature edit distance from gold: 0.39404149

Performance associated with each phone in Gold
Phone in Gold	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
a	|	1.0	|	2.3142857142857145	|	0.4332417582417583
ɾ	|	0.8829787234042553	|	1.9456521739130435	|	0.44816053511705695
ɡ	|	0.8571428571428571	|	1.7894736842105263	|	0.3312246963562754
ˈɔ	|	0.9866666666666667	|	2.28	|	0.5448717948717949
v	|	0.9344262295081968	|	2.433333333333333	|	0.5631410256410257
ə	|	0.8333333333333334	|	1.716612377850163	|	0.36431971936857876
c	|	1.0	|	2.4166666666666665	|	0.5128205128205127
ˈi	|	0.910828025477707	|	1.7961783439490446	|	0.3746937775600196
t	|	0.8830409356725146	|	1.7032258064516128	|	0.36265508684863546
d	|	0.8653846153846154	|	1.75	|	0.40532544378698226
ɛ	|	1.0	|	2.1315789473684212	|	0.4402834008097167
n	|	1.0	|	2.4415584415584415	|	0.541958041958042
t͡s	|	0.9166666666666666	|	2.066666666666667	|	0.43653846153846143
h	|	0.7894736842105263	|	1.1578947368421053	|	0.22267206477732793
b	|	0.8877551020408163	|	1.797872340425532	|	0.39668576104746295
ˈɛ	|	0.7301587301587301	|	1.6031746031746033	|	0.35042735042735035
l	|	0.875	|	1.6210526315789473	|	0.35506072874493944
i	|	1.0	|	2.0	|	0.3181818181818183
ˈa	|	0.8347826086956521	|	1.6347826086956523	|	0.36137123745819405
ɔ	|	1.0	|	2.4556962025316458	|	0.5384615384615383
m	|	0.8840579710144928	|	1.9558823529411764	|	0.5118778280542985
u	|	1.0	|	2.5625	|	0.579326923076923
k	|	0.8666666666666667	|	1.8662420382165605	|	0.43030377266046066
j	|	0.8125	|	1.75	|	0.36478365384615385
ˈu	|	0.7611940298507462	|	1.4477611940298507	|	0.3002296211251436
a̯	|	1.0	|	3.7	|	0.6807692307692308
z	|	0.8928571428571429	|	1.8214285714285714	|	0.2774725274725275
s	|	0.8142857142857143	|	1.542857142857143	|	0.3648351648351649
p	|	0.8953488372093024	|	1.8604651162790697	|	0.39423076923076916
ˈə	|	0.9629629629629629	|	2.4074074074074074	|	0.5562678062678063
ŋ	|	1.0	|	2.625	|	0.5841346153846154
r	|	0.9655172413793104	|	2.6551724137931036	|	0.4502652519893898
lˠ	|	1.0	|	2.2083333333333335	|	0.4443108974358975
ʃ	|	0.9117647058823529	|	1.9696969696969697	|	0.40821678321678323
t͡ʃ	|	0.8	|	1.5333333333333334	|	0.31239316239316245
ð	|	1.0	|	2.857142857142857	|	0.5769230769230769
ɲ	|	0.8333333333333334	|	1.1666666666666667	|	0.16987179487179485
ʒ	|	0.875	|	2.25	|	0.5120192307692307
ˈy	|	1.0	|	2.3333333333333335	|	0.44871794871794873
ɟ	|	1.0	|	1.8	|	0.4115384615384615
f	|	1.0	|	2.142857142857143	|	0.5412087912087913
e̯	|	1.0	|	3.0	|	0.75
d͡z	|	1.0	|	3.0	|	0.8365384615384616
