Analysis for Gold

ACCURACY REPORT:
Overall accuracy:                        0.61687265
Accuracy within 1 phone:                 0.80440623
Accuracy within 2 phones:                0.92799570
Average edit distance from gold:         0.13804065
Average feature edit distance from gold: 0.17544331

Performance associated with each phone in Gold
Phone in Gold	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
a	|	0.44680851063829785	|	0.8216216216216217	|	0.2100831600831601
j	|	0.45792079207920794	|	0.8286445012787724	|	0.21630926618138888
ˈa	|	0.37026239067055394	|	0.6180758017492711	|	0.15037003812514024
z	|	0.38095238095238093	|	0.7142857142857143	|	0.18620268620268618
m	|	0.3652173913043478	|	0.6774193548387096	|	0.17747575005639527
ə	|	0.3684692942254812	|	0.6686746987951807	|	0.16357738646895265
ɟ	|	0.5679012345679012	|	1.3	|	0.3355769230769231
ɾ	|	0.380050505050505	|	0.7110215053763441	|	0.18721567411083526
ˈɔ	|	0.4365482233502538	|	0.7385786802030457	|	0.1862553689964857
ð	|	0.3783783783783784	|	0.6756756756756757	|	0.22557172557172558
u	|	0.4265402843601896	|	0.735	|	0.17980769230769222
ɡ	|	0.4225352112676056	|	0.7677725118483413	|	0.16131972293109742
v	|	0.38513513513513514	|	0.6986301369863014	|	0.1721548998946259
c	|	0.4326241134751773	|	0.7410071942446043	|	0.1747371333702269
ˈi	|	0.32456140350877194	|	0.5701754385964912	|	0.1513157894736844
t	|	0.3398576512455516	|	0.6118546845124283	|	0.15461832622444474
d	|	0.34104046242774566	|	0.6184971098265896	|	0.15851489550911516
ɛ	|	0.5042016806722689	|	0.9478260869565217	|	0.21170568561872913
n	|	0.40186915887850466	|	0.8173076923076923	|	0.21375739644970412
t͡s	|	0.4626865671641791	|	0.7910447761194029	|	0.1925947187141217
s	|	0.36936936936936937	|	0.5585585585585585	|	0.14275814275814278
ˈy	|	0.46774193548387094	|	1.032258064516129	|	0.26302729528535984
e̯	|	0.5238095238095238	|	1.3333333333333333	|	0.35073260073260076
b	|	0.36231884057971014	|	0.582089552238806	|	0.1451396861844623
ˈɛ	|	0.4	|	0.7846153846153846	|	0.2027120315581854
ʃ	|	0.3480278422273782	|	0.6273584905660378	|	0.16495827285921635
k	|	0.3828125	|	0.6782786885245902	|	0.1729192938209332
r	|	0.456	|	0.76	|	0.1835384615384615
lˠ	|	0.45045045045045046	|	0.8108108108108109	|	0.20590783090783113
l	|	0.46319018404907975	|	0.8179012345679012	|	0.18773741690408371
p	|	0.3586626139817629	|	0.6496815286624203	|	0.17601665850073503
f	|	0.3986013986013986	|	0.7902097902097902	|	0.22633136094674555
h	|	0.3333333333333333	|	0.6578947368421053	|	0.2510121457489879
i	|	0.603448275862069	|	1.206896551724138	|	0.336870026525199
ŋ	|	0.42857142857142855	|	0.7857142857142857	|	0.1820054945054945
ɔ	|	0.4485981308411215	|	0.7878787878787878	|	0.18686868686868688
ˈu	|	0.3215686274509804	|	0.5490196078431373	|	0.15641025641025638
ˈə	|	0.47058823529411764	|	0.8823529411764706	|	0.19259049773755657
ɲ	|	0.42424242424242425	|	0.8939393939393939	|	0.20600233100233098
a̯	|	0.2765957446808511	|	0.6170212765957447	|	0.19435351882160393
y	|	0.6	|	1.2	|	0.24615384615384617
t͡ʃ	|	0.375	|	0.6428571428571429	|	0.12431318681318682
ʒ	|	0.6842105263157895	|	1.2105263157894737	|	0.2176113360323887
d͡z	|	0.0	|	0.0	|	0.0
θ	|	0.5	|	1.0	|	0.09615384615384616
