Analysis for Result

ACCURACY REPORT:
Overall accuracy:                        0.57791480
Accuracy within 1 phone:                 0.77690583
Accuracy within 2 phones:                0.90863229
Average edit distance from gold:         0.15460865
Average feature edit distance from gold: 0.20152423

Performance associated with each phone in Result
Phone in Result	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
a	|	0.4117647058823529	|	0.8192771084337349	|	0.23644578313253017
j	|	0.5344827586206896	|	0.9948717948717949	|	0.2632642998027614
ˈa	|	0.3576158940397351	|	0.6644518272425249	|	0.15997955532839261
z	|	0.46774193548387094	|	0.8524590163934426	|	0.26229508196721313
m	|	0.4194528875379939	|	0.8297213622291022	|	0.21147892355322703
ə	|	0.4394904458598726	|	0.7897435897435897	|	0.1925838264299802
h	|	0.4883720930232558	|	1.2093023255813953	|	0.3627012522361359
d	|	0.40782122905027934	|	0.8	|	0.19846153846153847
y	|	0.7692307692307693	|	1.3846153846153846	|	0.3121301775147929
n	|	0.44954128440366975	|	0.8995215311004785	|	0.23159735001840268
ˈɔ	|	0.5012165450121655	|	0.9146341463414634	|	0.2351313320825517
ð	|	0.42105263157894735	|	0.868421052631579	|	0.30769230769230776
ɾ	|	0.4244415243101183	|	0.8233618233618234	|	0.22734494849879444
u	|	0.48130841121495327	|	1.0441176470588236	|	0.29703996983408754
ɡ	|	0.4788732394366197	|	0.8862559241706162	|	0.18820634341961362
v	|	0.4391891891891892	|	0.8367346938775511	|	0.21624803767660902
c	|	0.45925925925925926	|	0.8015267175572519	|	0.19216089254257193
ˈi	|	0.335423197492163	|	0.5893416927899686	|	0.17313720761996632
t	|	0.3932384341637011	|	0.763915547024952	|	0.20437767606673554
ɛ	|	0.46534653465346537	|	0.979381443298969	|	0.25455987311657413
t͡s	|	0.40350877192982454	|	0.5964912280701754	|	0.1767881241565452
r	|	0.5619834710743802	|	0.9752066115702479	|	0.21312778130959947
s	|	0.42016806722689076	|	0.680672268907563	|	0.16628959276018107
ˈy	|	0.46153846153846156	|	0.9803921568627451	|	0.24924585218702874
e̯	|	0.5333333333333333	|	1.4285714285714286	|	0.3557692307692308
ˈu	|	0.3543307086614173	|	0.7322834645669292	|	0.21282556026650515
ɲ	|	0.4406779661016949	|	0.896551724137931	|	0.18567639257294427
l	|	0.49032258064516127	|	0.9804560260586319	|	0.24924830869456302
b	|	0.4	|	0.6855670103092784	|	0.16009119746233147
ˈɛ	|	0.4844559585492228	|	0.8961038961038961	|	0.21813186813186827
ʃ	|	0.42757009345794394	|	0.8564593301435407	|	0.2341737210158264
k	|	0.42084168336673344	|	0.7855626326963907	|	0.20651641352278285
lˠ	|	0.5	|	0.8963963963963963	|	0.2303361053361054
p	|	0.3941368078175896	|	0.7294520547945206	|	0.20640147523709174
f	|	0.4225352112676056	|	0.8794326241134752	|	0.26432078559738137
ˈə	|	0.46551724137931033	|	0.8070175438596491	|	0.1322537112010796
ŋ	|	0.5857142857142857	|	1.2285714285714286	|	0.25164835164835164
i	|	0.5	|	0.95	|	0.3115384615384615
ɔ	|	0.5338983050847458	|	0.9541284403669725	|	0.2510585744530699
ɟ	|	0.5333333333333333	|	1.2702702702702702	|	0.31678794178794184
a̯	|	0.36538461538461536	|	1.0961538461538463	|	0.3106508875739645
t͡ʃ	|	0.3541666666666667	|	0.5416666666666666	|	0.1125801282051282
ʒ	|	0.625	|	1.0	|	0.22235576923076927
ɸ	|	1.0	|	2.0	|	0.09615384615384616
d͡z	|	0.25	|	0.5	|	0.028846153846153848
θ	|	0.5	|	1.0	|	0.09615384615384616
