Analysis for Result

ACCURACY REPORT:
Overall accuracy:                        0.14005602
Accuracy within 1 phone:                 0.45658263
Accuracy within 2 phones:                0.70308123
Average edit distance from gold:         0.33446045
Average feature edit distance from gold: 0.34475329

Performance associated with each phone in Result
Phone in Result	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
ˌa	|	0.1875	|	2.1481481481481484	|	0.3112535612535613
j	|	0.0975609756097561	|	1.25	|	0.2948717948717949
ˈaː	|	0.1386861313868613	|	1.5	|	0.2363782051282051
z	|	0.21311475409836064	|	1.7857142857142858	|	0.2692307692307692
m̩	|	0.42857142857142855	|	3.6666666666666665	|	0.7692307692307692
ð	|	0.2222222222222222	|	2.0	|	0.4254807692307693
ə	|	0.22445820433436534	|	1.8461538461538463	|	0.3600053792361485
ɾ	|	0.1712707182320442	|	1.854368932038835	|	0.3816280806572069
ˈɔ̃	|	0.1261682242990654	|	2.0	|	0.4731934731934732
ɲ	|	0.17445482866043613	|	2.0483870967741935	|	0.3917493796526054
ˌu	|	0.20224719101123595	|	2.25	|	0.35480769230769227
ɡ	|	0.16113744075829384	|	2.5714285714285716	|	0.4230769230769231
ˈɔ	|	0.05714285714285714	|	0.8333333333333334	|	0.15224358974358973
v	|	0.19327731092436976	|	1.8461538461538463	|	0.21153846153846154
a	|	0.09765625	|	2.64	|	0.2784615384615386
k	|	0.16074766355140188	|	1.865979381443299	|	0.3919508326724822
ˈi	|	0.08426966292134831	|	1.8235294117647058	|	0.3778280542986425
t	|	0.15070921985815602	|	1.6494845360824741	|	0.3578509119746234
d	|	0.21666666666666667	|	2.276595744680851	|	0.4529459901800328
ɛ	|	0.0625	|	1.0	|	0.07692307692307693
n	|	0.19801980198019803	|	2.7142857142857144	|	0.5572344322344323
t͡s	|	0.12727272727272726	|	2.4285714285714284	|	0.1813186813186813
r	|	0.184	|	2.375	|	0.4318910256410256
s	|	0.07627118644067797	|	1.6666666666666667	|	0.10042735042735042
ˈỹ	|	0.4	|	2.5	|	0.15384615384615385
e̯	|	0.23809523809523808	|	1.6666666666666667	|	0.2435897435897436
l	|	0.10762331838565023	|	1.8333333333333333	|	0.30448717948717946
b	|	0.25728155339805825	|	2.125	|	0.3650412087912088
ə̃	|	0.31932773109243695	|	2.871794871794872	|	0.527120315581854
ɾ̃	|	0.6486486486486487	|	1.8823529411764706	|	0.3789592760180996
ˈɛː	|	0.18461538461538463	|	2.269230769230769	|	0.34245562130177515
ʃ	|	0.19821826280623608	|	1.9574468085106382	|	0.36558919803600654
ˌãː	|	0.5	|	3.0	|	0.3173076923076923
m	|	0.21316614420062696	|	2.026666666666667	|	0.4394871794871796
ˈĩː	|	0.6521739130434783	|	1.3	|	0.33557692307692305
w	|	0.36666666666666664	|	1.5	|	0.3942307692307692
lˠ	|	0.17699115044247787	|	1.9545454545454546	|	0.361013986013986
ˈɛ̃	|	0.24175824175824176	|	1.7407407407407407	|	0.34472934472934474
ʎ	|	0.21428571428571427	|	1.8636363636363635	|	0.3662587412587412
ˈa	|	0.06395348837209303	|	1.8461538461538463	|	0.4985207100591716
ɾ̩	|	0.1875	|	1.8611111111111112	|	0.4001068376068375
l̩	|	0.3333333333333333	|	1.75	|	0.30528846153846156
p	|	0.13166144200626959	|	1.7446808510638299	|	0.3076923076923077
i	|	0.0	|	NaN	|	NaN
f	|	0.16296296296296298	|	1.5	|	0.2906804733727811
x	|	0.03333333333333333	|	3.0	|	0.23076923076923078
h	|	0.25	|	1.0	|	0.038461538461538464
ˈu	|	0.16346153846153846	|	1.0869565217391304	|	0.1906354515050167
o̯	|	0.45454545454545453	|	1.4482758620689655	|	0.20557029177718836
ˌɛ	|	0.06976744186046512	|	2.3333333333333335	|	0.4551282051282051
ŋ	|	0.25	|	3.25	|	0.501201923076923
ˌi	|	0.07142857142857142	|	1.0	|	0.25
ˈĩ	|	0.15384615384615385	|	1.7142857142857142	|	0.2692307692307693
ˌɔ	|	0.07142857142857142	|	3.1666666666666665	|	0.4615384615384615
ˈɔː	|	0.16666666666666666	|	2.3846153846153846	|	0.34615384615384615
ˈɛ	|	0.13286713286713286	|	1.75	|	0.47195512820512825
ˈã	|	0.6964285714285714	|	2.2	|	0.34278846153846154
ɟ	|	0.24528301886792453	|	2.25	|	0.390625
?0	|	0.0	|	NaN	|	NaN
ˈiː	|	0.24210526315789474	|	2.4782608695652173	|	0.3277591973244148
c	|	0.15789473684210525	|	2.0476190476190474	|	0.41941391941391937
u	|	0.13432835820895522	|	2.4444444444444446	|	0.5854700854700856
ˌỹ	|	0.0	|	NaN	|	NaN
ˈyː	|	0.15625	|	2.6	|	0.6653846153846154
w̃	|	0.0	|	NaN	|	NaN
ˌɔː	|	0.125	|	3.0	|	0.75
ˌã	|	0.3333333333333333	|	3.272727272727273	|	0.888111888111888
ɔ	|	0.1	|	3.0	|	0.19230769230769232
t͡ʃ	|	0.046511627906976744	|	1.0	|	0.07692307692307693
lː	|	0.11290322580645161	|	3.857142857142857	|	0.5631868131868132
ˈũ	|	0.32608695652173914	|	1.75	|	0.3245192307692308
mː	|	0.05555555555555555	|	2.0	|	0.5192307692307693
nː	|	0.15789473684210525	|	1.5	|	0.20673076923076922
ˌuː	|	0.21212121212121213	|	1.7142857142857142	|	0.15384615384615383
n̩	|	0.0	|	NaN	|	NaN
ˈũː	|	0.5454545454545454	|	1.8571428571428572	|	0.19230769230769232
ˈuː	|	0.16326530612244897	|	2.0	|	0.3918269230769231
ˈə	|	0.0	|	NaN	|	NaN
