etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk | Old North Tosk | Output {GOLD}
98     | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˌɑmˈitɪ# | *#ɡˌamˈit# {GOLD: >*} | *#ɡˌamˈit# | *#ɡamˈit# | *#ɡamˈit# {GOLD: #ɡamˈit#}
99     | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˈɑjɪ# | *#ɡˈaj# {GOLD: >*} | *#ɡˈaj# | *#ɡˈaj# | *#ɡˈaj# {GOLD: #ɡˈaj#}
100    | ... | ... | ... | ... | ... | ... | ... | #ɡˈɑʎɪkɑ# | *#ɡˈɑːʎɡɑ# | *#ɡˈaːʎɡə# {GOLD: >*} | *#ɡˈaːʎɡə# | *#ɡˈajɡə# | *#ɡˈajɡə# {GOLD: #ɡˈajɡə#}
101    | ... | ... | ... | ... | ... | ... | #ɡˈɒlwɑ# | *#ɡˈɑlˠwɑ# | *#ɡˈɑːlˠwɑ# | *#ɡˈaːlˠvə# {GOLD: >*} | *#ɡˈaːlˠvə# | *#ɡˈalˠvə# | *#ɡˈalˠvə# {GOLD: #ɡˈalˠvə#}
102    | ... | ... | ... | ... | ... | ... | ... | #ɡˈɑʎɑ# | *#ɡˈɑːʎɑ# | *#ɡˈaːlə# {GOLD: >*} | *#ɡˈaːlə# | *#ɡˈalə# | *#ɡˈalə# {GOLD: #ɡˈalə#}
103    | ... | ... | ... | ... | ... | ... | #ɡˌʊltˈitɪ# | *#ɡˌʊltˈitɪ# | *#ɡˌʊltˈitə# | *#ɡˌəlˠtˈit# {GOLD: >*} | *#ɡˌəlˠtˈit# | *#ɡəlˠtˈit# | *#ɡəlˠtˈit# {GOLD: #ɡəlˠtˈit#}
104    | ... | ... | ... | ... | ... | ... | #kˌʊlbˈɑzɑ# | *#kˌʊlbˈɑzɑ# | *#kˌʊlbˈɑːzɑ# | *#kˌəlbˈaːzə# {GOLD: #kˌl̩bˈazə#} | *#ɡˌəlbˈaːzə# | *#ɡəlbˈazə# | *#ɡəlbˈazə# {GOLD: #ɡəlbˈazə#}
105    | ... | ... | ... | ... | ... | ... | #kˌʊrxˈɑtɪ# | *#kˌɔːʷɾxˈɑtɪ# | *#kˌɔːʷɾxˈɑtə# | *#kɾ̩xˈat# {GOLD: >*} | *#ɡɾ̩hˈat# | *#ɡɾ̩hˈat# | *#ɡəɾhˈat# {GOLD: #ɡəɾhˈat#}
106    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡrˌəkˈɨɲɑ# | *#ɡɾ̩kˈiɲə# {GOLD: >*} | *#ɡɾ̩kˈiɲə# | *#ɡɾ̩kˈiɲə# | *#ɡəɾcˈiɲə# {GOLD: #ɡəɾcˈiɲə#}
107    | ... | ... | ... | ... | ... | ... | ... | ... | #kˌərt͡ʃˈɑkʊ# | *#kɾ̩t͡ʃˈak# {GOLD: >*} | *#ɡɾ̩t͡ʃˈak# | *#ɡɾ̩t͡ʃˈak# | *#ɡəɾt͡ʃˈak# {GOLD: #ɡəɾt͡ʃˈak#}
108    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˌʊrdˈɑlɑ# | *#ɡɾ̩dˈalˠə# {GOLD: >*} | *#ɡɾ̩dˈalˠə# | *#ɡɾ̩dˈalˠə# | *#ɡəɾdˈalˠə# {GOLD: #ɡəɾdˈalˠə#}
109    | ... | ... | ... | ... | ... | ... | ... | #ɡˌɒɾdˈɛt͡s# | *#ɡˌɒɾdˈɛːt͡s# | *#ɡˌɔɾdˈɛːt͡s# {GOLD: >*} | *#ɡˌɔɾdˈɛːt͡s# | *#ɡɔɾdˈɛt͡s# | *#ɡɔɾdˈɛt͡s# {GOLD: #ɡəɾdˈɛt͡s#}
110    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˌʊrdˈitɪ# | *#ɡɾ̩dˈit# {GOLD: >*} | *#ɡɾ̩dˈit# | *#ɡɾ̩dˈit# | *#ɡəɾdˈit# {GOLD: #ɡəɾdˈit#}
111    | ... | ... | ... | ... | ... | ... | #ɡˌʊrdˈitɪ# | *#ɡˌɔːʷɾðˈitɪ# | *#ɡˌɔːʷɾðˈitə# | *#ɡɾ̩ðˈit# {GOLD: #ɡɾ̩ðˈit#} | *#ɡɾ̩ðˈit# | *#ɡɾ̩ðˈit# | *#ɡəɾðˈit# {GOLD: #ɡəɾðˈit#}
112    | ... | ... | ... | ... | ... | ... | #ɡˌʊrdlˈɑt͡ʃɪ# | *#ɡˌɔːʷɾðlˈɑsɪ# | *#ɡˌɔːʷɾlˈɑːsə# | *#ɡɾ̩lˈaːs# {GOLD: >*} | *#ɡɾ̩lˈaːs# | *#ɡɾ̩lˈas# | *#ɡəɾlˈas# {GOLD: #ɡəɾlˈat͡s#}
113    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˌʊɾlˈit͡sɑ# | *#ɡɾ̩lˈit͡sə# {GOLD: >*} | *#ɡɾ̩lˈit͡sə# | *#ɡɾ̩lˈit͡sə# | *#ɡəɾlˈit͡sə# {GOLD: #ɡəɾlˈit͡sə#}
114    | ... | ... | ... | ... | ... | ... | #ɡrˌɒmˈɑdɑ# | *#ɡɾˌɒ̃mˈɑðɑ# | *#ɡɾˌə̃mˈɑðɑ# | *#ɡɾˌə̃mˈaðə# {GOLD: >*} | *#ɡɾˌə̃mˈaðə# | *#ɡɾəmˈaðə# | *#ɡɾəmˈaðə# {GOLD: #ɡəɾmˈaðə#}
115    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡrˈək# | *#ɡɾˈək# {GOLD: >*} | *#ɡɾˈək# | *#ɡɾˈək# | *#ɡɾˈək# {GOLD: #ɡˈəɾk#}
116    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˈʊrt͡ʃʊ# | *#ɡˈəɾt͡ʃ# {GOLD: >*} | *#ɡˈəɾt͡ʃ# | *#ɡˈəɾt͡ʃ# | *#ɡˈəɾt͡ʃ# {GOLD: #ɡˈəɾt͡ʃ#}
117    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˈʊrbɑ# | *#ɡˈəɾbə# {GOLD: >*} | *#ɡˈəɾbə# | *#ɡˈəɾbə# | *#ɡˈəɾbə# {GOLD: #ɡˈəɾbə#}
118    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˌɒdˈitɪ# | *#ɡˌɔdˈit# {GOLD: >*} | *#ɡˌɔdˈit# | *#ɡɔdˈit# | *#ɡɔdˈit# {GOLD: #ɡɔdˈit#}
119    | ... | ... | ... | ... | ... | ... | ... | #ɡˌɒstˈɪ̃nɪsɪkɑ# | *#ɡˌɒstˈãnəskɑ# | *#ɡˌɔstˈʌ̃nskə# {GOLD: >*} | *#ɡˌɔstˈə̃nskə# | *#ɡɔstˈənt͡skə# | *#ɡɔstˈənt͡skə# {GOLD: #ɡɔstˈənt͡skə#}
120    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˌɒstˈitɪ# | *#ɡˌɔstˈit# {GOLD: >*} | *#ɡˌɔstˈit# | *#ɡɔstˈit# | *#ɡɔstˈit# {GOLD: #ɡɔstˈit#}
121    | ... | ... | ... | ... | ... | ... | #ɡˌɒrɪnˈit͡sɑ# | *#ɡˌɑɾə̃nˈit͡sɑ# | *#ɡˌɑrːˈiːt͡sɑ# | *#ɡˌarˈiːt͡sə# {GOLD: >*} | *#ɡˌarˈiːt͡sə# | *#ɡarˈit͡sə# | *#ɡarˈit͡sə# {GOLD: #ɡɔrˈit͡sə#}
122    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˌɒmˈilɑ# | *#ɡˌɔmˈilˠə# {GOLD: >*} | *#ɡˌɔmˈilˠə# | *#ɡɔmˈilˠə# | *#ɡɔmˈilˠə# {GOLD: #ɡɔmˈilə#}
123    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˌɒ̃bˈɛlɪ# | *#ɡˌɔmbˈɛl# {GOLD: >*} | *#ɡˌɔmbˈɛl# | *#ɡɔmbˈɛl# | *#ɡɔmbˈɛl# {GOLD: #ɡɔmbˈɛl#}
124    | ... | ... | ... | ... | ... | ... | #ɡwˈɒzdɑ# | *#ɡwˈɒzdɑ# | *#ɡwˈɒːzdɑ# | *#ɡˈɔːzdə# {GOLD: >*} | *#ɡˈɔːzdə# | *#ɡˈɔzdə# | *#ɡˈɔzdə# {GOLD: #ɡˈɔʒdə#}
125    | ... | ... | ... | ... | ... | ... | #ɡˌɒlwɪnˈikʊ# | *#ɡlˠˌɑːw̃nˈikə# | *#ɡlˠˌɑːw̃nˈikə# | *#ɡlˠˌaːnˈik# {GOLD: >*} | *#ɡlˠˌaːnˈik# | *#ɡlˠanˈik# | *#ɡlˠanˈik# {GOLD: #ɡlˠanˈik#}
126    | ... | ... | ... | ... | ... | ... | #ɡˌɒlwˈinɑ# | *#ɡlˠˌɑːwˈĩnɑ# | *#ɡlˠˌɑːwˈĩnːɑ# | *#ɡlˠˌaːwˈĩnːə# {GOLD: >*} | *#ɡlˠˌaːvˈĩnə# | *#ɡlˠavˈinə# | *#ɡlˠavˈinə# {GOLD: #ɡlˠavˈinə#}
127    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡrˌɑʃˈinɑ# | *#ɡɾˌaʃˈinə# {GOLD: >*} | *#ɡɾˌaʃˈinə# | *#ɡɾaʃˈinə# | *#ɡɾaʃˈinə# {GOLD: #ɡɾaʃˈinə#}
128    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡrˌɑdˈinɑ# | *#ɡɾˌadˈinə# {GOLD: >*} | *#ɡɾˌadˈinə# | *#ɡɾadˈinə# | *#ɡɾadˈinə# {GOLD: #ɡɾadˈinə#}
129    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡrˌɑbˈitɪ# | *#ɡɾˌabˈit# {GOLD: >*} | *#ɡɾˌabˈit# | *#ɡɾabˈit# | *#ɡɾabˈit# {GOLD: #ɡɾabˈit#}
130    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡrˈɑdɑ# | *#ɡɾˈadə# {GOLD: >*} | *#ɡɾˈadə# | *#ɡɾˈadə# | *#ɡɾˈadə# {GOLD: #ɡɾˈadə#}
131    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡrˌɛbˈɑʃɪ# | *#ɡɾ̩bˈaʃ# {GOLD: >*} | *#ɡɾ̩bˈaʃ# | *#ɡɾ̩bˈaʃ# | *#ɡəɾbˈaʃ# {GOLD: #ɡɾɛbˈaʃ#}
132    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡˈɒrʃɪ# | *#ɡˈɔɾʃ# {GOLD: >*} | *#ɡˈɔɾʃ# | *#ɡˈɔɾʃ# | *#ɡˈɔɾʃ# {GOLD: #ɡɾˈɔʃ#}
133    | ... | ... | ... | ... | ... | ... | #ɡrˈɒzdɪlɪ# | *#ɡɾˈɒzdɪlɪ# | *#ɡɾˈɒːzdələ# | *#ɡɾˈɔːzdl̩# {GOLD: >*} | *#ɡɾˈɔːzdl̩# | *#ɡɾˈɔzdl̩# | *#ɡɾˈɔzdəl# {GOLD: #ɡɾˈɔʒəl#}
134    | ... | ... | ... | ... | ... | ... | #ɡˈʊrstɪ# | *#ɡˈʊɾʃtɪ# | *#ɡˈɔːʷɾʃtə# | *#ɡɾˈuʃt# {GOLD: >*} | *#ɡɾˈuʃt# | *#ɡɾˈuʃt# | *#ɡɾˈuʃt# {GOLD: #ɡɾˈuʃt#}
135    | ... | ... | ... | ... | ... | ... | #lˠˌɒpˈuʃɪ# | *#lˠˌɑpˈuʃɪ# | *#lˠˌɑpˈuːʃə# | *#lˠˌapˈuːʃ# {GOLD: >*} | *#lˠˌapˈuːʃ# | *#lˠapˈuʃ# | *#lˠapˈuʃ# {GOLD: #lˠapˈuʃ#}
136    | ... | ... | ... | ... | ... | ... | #lˠˌɒpˈuʃɑ# | *#lˠˌɑpˈuʃɑ# | *#lˠˌɑpˈuːʃɑ# | *#lˠˌapˈuːʃə# {GOLD: >*} | *#lˠˌapˈuːʃə# | *#lˠapˈuʃə# | *#lˠapˈuʃə# {GOLD: #lˠapˈuʃə#}
137    | ... | ... | ... | ... | ... | ... | #lˠˈɒskɑ# | *#lˠˈɑʃkɑ# | *#lˠˈɑːʃkɑ# | *#lˠˈaːʃkə# {GOLD: >*} | *#lˠˈaːʃkə# | *#lˠˈaʃkə# | *#lˠˈaʃkə# {GOLD: #lˠˈaʃkə#}
138    | ... | ... | ... | ... | ... | ... | #lˠˈɑzɪt͡sɑ# | *#lˠˈɑzɪt͡sɑ# | *#lˠˈɑːst͡sɑ# | *#lˠˈaːst͡sə# {GOLD: >*} | *#lˠˈaːst͡sə# | *#lˠˈast͡sə# | *#lˠˈast͡sə# {GOLD: #lˠˈat͡sə#}
139    | ... | ... | ... | ... | ... | ... | #lˠˈɒzʊkɑ# | *#lˠˈɑzkɑ# | *#lˠˈɑːskɑ# | *#lˠˈaːskə# {GOLD: >*} | *#lˠˈaːskə# | *#lˠˈaskə# | *#lˠˈaskə# {GOLD: #lˠˈaskə#}
140    | ... | ... | ... | ... | ... | ... | #lˠˈɒzɒrɑ# | *#lˠˈɑzʊɾɑ# | *#lˠˈɑːzʊɾə# | *#lˠˈaːzɾ̩# {GOLD: >*} | *#lˠˈaːzɾ̩# | *#lˠˈazɾ̩# | *#lˠˈazəɾ# {GOLD: #lˠˈazuɾə#}
141    | ... | ... | ... | ... | ... | ... | #lˠˈɒ̃ɡɑ# | *#lˠˈɑ̃nɡɑ# | *#lˠˈɑ̃nɡɑ# | *#lˠˈʌ̃ŋɡə# {GOLD: #lˠˈɑ̃ŋkə#} | *#lˠˈə̃ɲ̈ɡə# | *#lˠˈəɲ̈ɡə# | *#lˠˈəŋɡə# {GOLD: #lˠˈəŋɡə#}
142    | ... | ... | ... | ... | ... | ... | ... | #lˌɒmˈitɪ# | *#lˠˌɒmˈitə# | *#lˠˌɔmˈit# {GOLD: >*} | *#lˠˌɔmˈit# | *#lˠɔmˈit# | *#lˠɔmˈit# {GOLD: #lˠɔmˈit#}
143    | ... | ... | ... | ... | ... | ... | ... | #lˈɒskɑ# | *#lˠˈɒːskɑ# | *#lˠˈɔːskə# {GOLD: >*} | *#lˠˈɔːskə# | *#lˠˈɔskə# | *#lˠˈɔskə# {GOLD: #lˠˈɔskə#}
144    | ... | ... | ... | ... | ... | ... | ... | #lˈɯkɑ# | *#lˠˈukɑ# | *#lˠˈukə# {GOLD: >*} | *#lˠˈukə# | *#lˠˈukə# | *#lˠˈukə# {GOLD: #lˠˈukə#}
145    | ... | ... | ... | ... | ... | ... | ... | ... | #ˌukrˈɑjɑ# | *#ˌukɾˈajə# {GOLD: >*} | *#ˌukɾˈajə# | *#ukɾˈajə# | *#ukɾˈajə# {GOLD: #ukɾˈajə#}
146    | ... | ... | ... | ... | ... | ... | ... | ... | #ˌudˈɒbɪ# | *#ˌudˈɔb# {GOLD: >*} | *#ˌudˈɔb# | *#udˈɔb# | *#udˈɔb# {GOLD: #udˈɔb#}
147    | ... | ... | ... | ... | ... | ... | ... | ... | #jˌunˈɑkʊ# | *#jˌunˈak# {GOLD: >*} | *#jˌunˈak# | *#junˈak# | *#junˈak# {GOLD: #unˈak#}
148    | ... | ... | ... | ... | ... | ... | ... | ... | #ˌulˈiʃt͡ʃɛ# | *#ˌulˈiʃtə# {GOLD: >*} | *#ˌulˈiʃtə# | *#ulˈiʃtə# | *#ulˈiʃtə# {GOLD: #ulˈiʃtə#}
149    | ... | ... | ... | ... | ... | ... | ... | ... | #ˌurˈɒkʊ# | *#ˌuɾˈɔk# {GOLD: >*} | *#ˌuɾˈɔk# | *#uɾˈɔk# | *#uɾˈɔk# {GOLD: #uɾˈɔk#}
150    | ... | ... | ... | ... | ... | ... | ... | ... | #tjˈɛ̃ʒɪnɑ# | *#cˈɛ̃ʒnə# {GOLD: >*} | *#cˈɛ̃ʒnə# | *#cˈɛʒnə# | *#cˈɛʒnə# {GOLD: #cˈaʒnə#}
151    | ... | ... | ... | ... | ... | ... | ... | ... | #tjɛsˈɑtɪ# | *#cɛsˈat# {GOLD: >*} | *#cɛsˈat# | *#cɛsˈat# | *#cɛsˈat# {GOLD: #cɛsˈat#}
152    | ... | ... | ... | ... | ... | ... | #klˌɛpˈɑdlɒ# | *#klˌɛpˈɑðlɒ# | *#klˌɛpˈɑːlˠɒ# | *#kʎˌɛpˈaːlˠə# {GOLD: >*} | *#kʎˌɛpˈaːlˠə# | *#cɛpˈalˠə# | *#cɛpˈalˠə# {GOLD: #cɛpˈalˠə#}
153    | ... | ... | ... | ... | ... | ... | #klˈɛpʊ# | *#klˈɛpə# | *#klˈɛpə# | *#kʎˈɛp# {GOLD: >*} | *#kʎˈɛp# | *#cˈɛp# | *#cˈɛp# {GOLD: #cˈɛp#}
154    | ... | ... | ... | ... | ... | ... | ... | #kʎˈut͡ʃɪ# | *#kʎˈyːt͡ʃə# | *#kʎˈyːt͡ʃ# {GOLD: #kʎˈyt͡ʃ#} | *#kʎˈyːt͡ʃ# | *#cˈyt͡ʃ# | *#cˈyt͡ʃ# {GOLD: #cˈyt͡ʃ#}
155    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡlˌɑβɪnˈit͡sɑ# | *#ɡʎˌanˈit͡sə# {GOLD: >*} | *#ɡʎˌanˈit͡sə# | *#ɟanˈit͡sə# | *#ɟanˈit͡sə# {GOLD: #ɟanˈit͡sə#}
156    | ... | ... | ... | ... | ... | ... | ... | #ɡlˌɒ̃bɒt͡ʃˈɑɾɪ# | *#ɡlˌə̃bɒt͡ʃˈɑːɾə# | *#ɡʎˌəmbɔt͡ʃˈaːɾ# {GOLD: >*} | *#ɡʎˌəmbɔt͡ʃˈaːɾ# | *#ɟəmbɔt͡ʃˈaɾ# | *#ɟəmbɔt͡ʃˈaɾ# {GOLD: #ɟəmbɔt͡ʃˈaɾ#}
157    | ... | ... | ... | ... | ... | ... | ... | ... | #ʝˌɛzdˈitɪ# | *#ɟˌɛzdˈit# {GOLD: >*} | *#ɟˌɛzdˈit# | *#ɟɛzdˈit# | *#ɟɛzdˈit# {GOLD: #ɟɛzdˈit#}
158    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡlˌɒ̃bɒt͡ʃˈɑrɪ# | *#ɡʎˌɔmbɔt͡ʃˈaɾ# {GOLD: >*} | *#ɡʎˌɔmbɔt͡ʃˈaɾ# | *#ɟɔmbɔt͡ʃˈaɾ# | *#ɟɔmbɔt͡ʃˈaɾ# {GOLD: #ɟɔmbɔt͡ʃˈaɾ#}
159    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡlˈɒbɑ# | *#ɡʎˈɔbə# {GOLD: >*} | *#ɡʎˈɔbə# | *#ɟˈɔbə# | *#ɟˈɔbə# {GOLD: #ɟˈɔbə#}
160    | ... | ... | ... | ... | ... | ... | ... | ... | #ɲˌuxˈɑtɪ# | *#ɲˌuxˈat# {GOLD: >*} | *#ɲˌuhˈat# | *#ɲuhˈat# | *#ɲuhˈat# {GOLD: #ɲuhˈat#}
161    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˈɑsʊ# | *#t͡ʃˈas# {GOLD: >*} | *#t͡ʃˈas# | *#t͡ʃˈas# | *#t͡ʃˈas# {GOLD: #t͡ʃˈas#}
162    | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˈɑpəkɑ# | *#t͡ʃˈɑːfkɑ# | *#t͡ʃˈaːfkə# {GOLD: >*} | *#t͡ʃˈaːfkə# | *#t͡ʃˈafkə# | *#t͡ʃˈafkə# {GOLD: #t͡ʃˈafkə#}
163    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˈɑmɪ# | *#t͡ʃˈam# {GOLD: >*} | *#t͡ʃˈam# | *#t͡ʃˈam# | *#t͡ʃˈam# {GOLD: #t͡ʃˈam#}
164    | ... | ... | ... | ... | ... | ... | #t͡ʃˌɪrnˈɑwɑ# | *#t͡ʃɪɾnˈɑvɑ# | *#t͡ʃərːˈɑːvɑ# | *#t͡ʃərˈaːvə# {GOLD: >*} | *#t͡ʃərˈaːvə# | *#t͡ʃərˈavə# | *#t͡ʃərˈavə# {GOLD: #t͡ʃərˈavə#}
165    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˌɛtˈinɑ# | *#t͡ʃˌɛtˈinə# {GOLD: >*} | *#t͡ʃˌɛtˈinə# | *#t͡ʃɛtˈinə# | *#t͡ʃɛtˈinə# {GOLD: #t͡ʃɛtˈinə#}
166    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˌælˈitɪ# | *#t͡ʃˌɛlˈit# {GOLD: >*} | *#t͡ʃˌɛlˈit# | *#t͡ʃɛlˈit# | *#t͡ʃɛlˈit# {GOLD: #t͡ʃɛlˈit#}
167    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˌælɪnˈikʊ# | *#t͡ʃˌɛlnˈik# {GOLD: >*} | *#t͡ʃˌɛlnˈik# | *#t͡ʃɛlnˈik# | *#t͡ʃɛlnˈik# {GOLD: #t͡ʃɛlnˈik#}
168    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˈɛtɑ# | *#t͡ʃˈɛtə# {GOLD: >*} | *#t͡ʃˈɛtə# | *#t͡ʃˈɛtə# | *#t͡ʃˈɛtə# {GOLD: #t͡ʃˈɛtə#}
169    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˈælɒ# | *#t͡ʃˈɛlˠə# {GOLD: >*} | *#t͡ʃˈɛlˠə# | *#t͡ʃˈɛlˠə# | *#t͡ʃˈɛlˠə# {GOLD: #t͡ʃˈɛlə#}
170    | ... | ... | ... | ... | ... | ... | #t͡ʃˈɛrdɑ# | *#t͡ʃˈɛːɾðɑ# | *#t͡ʃˈie̯ɾðɑ# | *#t͡ʃˈɛɾðə# {GOLD: >*} | *#t͡ʃˈɛɾðə# | *#t͡ʃˈɛɾðə# | *#t͡ʃˈɛɾðə# {GOLD: #t͡ʃˈɛɾðə#}
171    | ... | ... | ... | ... | ... | ... | #t͡ʃˈɪrnʊ# | *#t͡ʃˈɪɾnə# | *#t͡ʃˈɪːrːə# | *#t͡ʃˈir# {GOLD: >*} | *#t͡ʃˈir# | *#t͡ʃˈir# | *#t͡ʃˈir# {GOLD: #t͡ʃˈɛr#}
172    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˌɒrnɒβˈɒdɑ# | *#t͡ʃˌɔɾnɔvˈɔdə# {GOLD: >*} | *#t͡ʃˌɔɾnɔvˈɔdə# | *#t͡ʃɔɾnɔvˈɔdə# | *#t͡ʃɔɾnɔvˈɔdə# {GOLD: #t͡ʃɔɾɔvˈɔdə#}
173    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˌudˈitɪ# | *#t͡ʃˌudˈit# {GOLD: >*} | *#t͡ʃˌudˈit# | *#t͡ʃudˈit# | *#t͡ʃudˈit# {GOLD: #t͡ʃudˈit#}
174    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˈukɑ# | *#t͡ʃˈukə# {GOLD: >*} | *#t͡ʃˈukə# | *#t͡ʃˈukə# | *#t͡ʃˈukə# {GOLD: #t͡ʃˈukə#}
175    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˈulɑ# | *#t͡ʃˈulˠə# {GOLD: >*} | *#t͡ʃˈulˠə# | *#t͡ʃˈulˠə# | *#t͡ʃˈulˠə# {GOLD: #t͡ʃˈulˠə#}
176    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˈudɒ# | *#t͡ʃˈudə# {GOLD: >*} | *#t͡ʃˈudə# | *#t͡ʃˈudə# | *#t͡ʃˈudə# {GOLD: #t͡ʃˈudə#}
177    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡ʃˈubɑ# | *#t͡ʃˈubə# {GOLD: >*} | *#t͡ʃˈubə# | *#t͡ʃˈubə# | *#t͡ʃˈubə# {GOLD: #t͡ʃˈubə#}
178    | ... | ... | ... | ... | ... | ... | ... | ... | #ʃˌɑtˈʊrjɑ# | *#ʃˌatˈɔrə# {GOLD: >*} | *#ʃˌatˈɔrə# | *#ʃatˈɔrə# | *#ʃatˈɔrə# {GOLD: #ʃatˈɔrɛ#}
179    | ... | ... | ... | ... | ... | ... | #sˈɑkɑ# | *#ʃˈɑkɑ# | *#ʃˈɑkɑ# | *#ʃˈakə# {GOLD: >*} | *#ʃˈakə# | *#ʃˈakə# | *#ʃˈakə# {GOLD: #ʃˈakə#}
180    | ... | ... | ... | ... | ... | ... | #sˈɒrɑ# | *#ʃˈɒɾɑ# | *#ʃˈɒːɾɑ# | *#ʃˈɔːɾə# {GOLD: >*} | *#ʃˈɔːɾə# | *#ʃˈɔɾə# | *#ʃˈɔɾə# {GOLD: #ʃˈaɾə#}
181    | ... | ... | ... | ... | ... | ... | #sˈɑpʊ# | *#ʃˈɑpə# | *#ʃˈɑpə# | *#ʃˈap# {GOLD: >*} | *#ʃˈap# | *#ʃˈap# | *#ʃˈap# {GOLD: #ʃˈap#}
182    | ... | ... | ... | ... | ... | ... | #ʃt͡ʃˈɛtʊkɑ# | *#ʃˈɛtkɑ# | *#ʃˈɛtkɑ# | *#ʃˈɛtkə# {GOLD: >*} | *#ʃˈɛtkə# | *#ʃˈɛtkə# | *#ʃˈɛtkə# {GOLD: #ʃˈɛtkə#}
183    | ... | ... | ... | ... | ... | ... | #sˈɛlɪt͡ʃɑ# | *#ʃˈɛlɪsɑ# | *#ʃˈɛːləsɑ# | *#ʃˈɛːləsə# {GOLD: >*} | *#ʃˈɛːlsə# | *#ʃˈɛlt͡sə# | *#ʃˈɛlt͡sə# {GOLD: #ʃˈɛlt͡sə#}
184    | ... | ... | ... | ... | ... | ... | #sˈɛ̃brʊ# | *#ʃˈẽnbɾə# | *#ʃˈɛ̃nbɾə# | *#ʃˈɛ̃mbɾ̩# {GOLD: >*} | *#ʃˈɛ̃mbɾ̩# | *#ʃˈɛmbɾ̩# | *#ʃˈɛmbəɾ# {GOLD: #ʃˈɛməɾ#}
185    | ... | ... | ... | ... | ... | ... | #sˌitˈɒwɑ# | *#ʃˌiːtˈɔvɑ# | *#ʃˌiːtˈɔːvɑ# | *#ʃˌiːtˈɔːvə# {GOLD: >*} | *#ʃˌiːtˈɔːvə# | *#ʃitˈɔvə# | *#ʃitˈɔvə# {GOLD: #ʃitˈɔvə#}
186    | ... | ... | ... | ... | ... | ... | ... | ... | #ʃˈibʊkɑ# | *#ʃˈipkə# {GOLD: >*} | *#ʃˈipkə# | *#ʃˈipkə# | *#ʃˈipkə# {GOLD: #ʃˈipkə#}
187    | ... | ... | ... | ... | ... | ... | #sˌuːˈɛt͡ʃɪ# | *#ʃˌuːˈɛsɪ# | *#ʃˌuːˈɛːsə# | *#ʃˈɛːs# {GOLD: >*} | *#ʃˈɛːs# | *#ʃˈɛs# | *#ʃˈɛs# {GOLD: #ʃˈye̯t͡s#}
188    | ... | ... | ... | ... | ... | ... | #sˈɒpʊ# | *#ʃˈɒpə# | *#ʃˈɒpə# | *#ʃˈɔp# {GOLD: >*} | *#ʃˈɔp# | *#ʃˈɔp# | *#ʃˈɔp# {GOLD: #ʃˈɔp#}
