Analysis for Gold

ACCURACY REPORT:
Overall accuracy:                        0.18620116
Accuracy within 1 phone:                 0.44139651
Accuracy within 2 phones:                0.68744805
Average edit distance from gold:         0.37740767
Average feature edit distance from gold: 0.54906004

Performance associated with each phone in Gold
Phone in Gold	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
h	|	0.9285714285714286	|	2.5	|	0.6813186813186813
a	|	1.0	|	2.8823529411764706	|	0.7347285067873299
r	|	0.8947368421052632	|	2.280701754385965	|	0.5711875843454793
ˈɔ	|	0.8557046979865772	|	2.063758389261745	|	0.5827310273619002
j	|	0.8966480446927374	|	2.1855072463768117	|	0.6367892976588633
v	|	0.8589743589743589	|	2.311688311688312	|	0.6875624375624376
ɟ	|	0.8857142857142857	|	2.63768115942029	|	0.7302118171683387
ˈɛ	|	0.8581314878892734	|	2.14878892733564	|	0.6167820069204157
ɲ	|	0.8771929824561403	|	2.7719298245614037	|	0.7415654520917678
ə	|	0.8061797752808989	|	1.9458204334365325	|	0.552601809954752
b	|	0.7894736842105263	|	1.7526881720430108	|	0.5014474772539287
l	|	0.824390243902439	|	2.2254901960784315	|	0.6019984917043737
ɾ	|	0.833984375	|	2.1052631578947367	|	0.5851821862348179
ð	|	0.7619047619047619	|	2.0	|	0.6611721611721612
u	|	0.9075144508670521	|	2.3190184049079754	|	0.6304860783388387
ˈa	|	0.7037037037037037	|	1.582010582010582	|	0.42348392348392355
m	|	0.7949790794979079	|	1.8565400843881856	|	0.5275073028237587
t͡ʃ	|	1.0	|	3.0	|	0.6514423076923077
t	|	0.8497267759562842	|	2.038011695906433	|	0.6122357174988754
c	|	0.8141592920353983	|	1.837837837837838	|	0.4322591822591821
ˈi	|	0.779874213836478	|	1.79874213836478	|	0.4955249153362362
f	|	0.819672131147541	|	1.9836065573770492	|	0.6204287515762925
ʃ	|	0.817629179331307	|	1.9845201238390093	|	0.5653131698023337
ˈu	|	0.7823529411764706	|	1.8411764705882352	|	0.5305429864253397
ɛ	|	1.0	|	2.9069767441860463	|	0.6424418604651163
ɔ	|	1.0	|	3.0555555555555554	|	0.7628205128205129
ɡ	|	0.8818181818181818	|	2.3394495412844036	|	0.5836273817925192
n	|	0.8473282442748091	|	2.317829457364341	|	0.6304412641621944
d	|	0.8796296296296297	|	2.3703703703703702	|	0.6413817663817666
lˠ	|	0.8378378378378378	|	2.027027027027027	|	0.5343035343035342
k	|	0.8	|	2.00974025974026	|	0.5945304695304697
ˈə	|	0.8620689655172413	|	2.3793103448275863	|	0.6492042440318301
ŋ	|	1.0	|	3.0238095238095237	|	0.7156593406593409
p	|	0.7963800904977375	|	1.8798076923076923	|	0.5232988165680474
a̯	|	0.9310344827586207	|	2.5172413793103448	|	0.6883289124668434
i	|	1.0	|	2.7333333333333334	|	0.764957264957265
ˈy	|	0.84	|	2.1	|	0.6111538461538462
z	|	0.8695652173913043	|	2.1739130434782608	|	0.5066889632107023
y	|	1.0	|	2.8461538461538463	|	0.8446745562130178
s	|	0.8387096774193549	|	1.967741935483871	|	0.4714640198511166
θ	|	0.6666666666666666	|	2.6666666666666665	|	0.5
ʒ	|	1.0	|	4.25	|	1.2379807692307692
d͡z	|	1.0	|	5.0	|	1.1634615384615385
t͡s	|	1.0	|	3.0	|	0.6009615384615384
q	|	1.0	|	6.0	|	1.1538461538461537
ç	|	1.0	|	4.0	|	1.1730769230769231
e̯	|	1.0	|	1.0	|	0.057692307692307696
