Analysis for Result

ACCURACY REPORT:
Overall accuracy:                        0.72868217
Accuracy within 1 phone:                 0.83720930
Accuracy within 2 phones:                0.96124031
Average edit distance from gold:         0.10487265
Average feature edit distance from gold: 0.15891473

Performance associated with each phone in Result
Phone in Result	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
a	|	0.2222222222222222	|	0.3888888888888889	|	0.07264957264957266
j	|	0.29411764705882354	|	0.625	|	0.19951923076923075
ˈa	|	0.2702702702702703	|	0.40540540540540543	|	0.13877338877338877
z	|	0.125	|	0.25	|	0.16826923076923078
ə	|	0.28	|	0.5522388059701493	|	0.17680826636050515
m	|	0.325	|	0.625	|	0.20625
v	|	0.25	|	0.5	|	0.2091346153846154
lˠ	|	0.20833333333333334	|	0.4166666666666667	|	0.10657051282051282
ˈi	|	0.18181818181818182	|	0.36363636363636365	|	0.15646853146853149
l	|	0.2777777777777778	|	0.4444444444444444	|	0.1762820512820513
ɛ	|	0.1111111111111111	|	0.1111111111111111	|	0.023504273504273504
ɾ	|	0.25757575757575757	|	0.4406779661016949	|	0.1541720990873533
s	|	0.125	|	0.25	|	0.021634615384615384
ˈɛ	|	0.27586206896551724	|	0.4482758620689655	|	0.15450928381962864
ŋ	|	0.6666666666666666	|	1.5	|	0.3205128205128205
ɡ	|	0.3333333333333333	|	0.7222222222222222	|	0.15598290598290598
h	|	0.5	|	1.5	|	0.3413461538461538
ɔ	|	0.25	|	0.5	|	0.33653846153846156
f	|	0.2857142857142857	|	0.5	|	0.17445054945054944
ʃ	|	0.25806451612903225	|	0.4	|	0.11602564102564103
k	|	0.08695652173913043	|	0.17391304347826086	|	0.0936454849498328
ɟ	|	0.25	|	0.75	|	0.3701923076923077
t	|	0.391304347826087	|	0.6956521739130435	|	0.2633779264214047
ˈu	|	0.29411764705882354	|	0.5294117647058824	|	0.17307692307692307
a̯	|	0.0	|	0.0	|	0.0
ˈə	|	0.375	|	1.1428571428571428	|	0.35714285714285715
n	|	0.2	|	0.7	|	0.18269230769230768
d	|	0.2222222222222222	|	0.7777777777777778	|	0.202991452991453
ˈɔ	|	0.2857142857142857	|	0.6428571428571429	|	0.13736263736263735
b	|	0.2	|	0.6	|	0.25384615384615383
u	|	0.5	|	0.6666666666666666	|	0.16666666666666666
c	|	0.35714285714285715	|	0.5714285714285714	|	0.18543956043956042
i	|	0.0	|	0.0	|	0.0
ˈy	|	0.3333333333333333	|	0.3333333333333333	|	0.025641025641025644
p	|	0.2222222222222222	|	0.5	|	0.16494082840236685
r	|	0.375	|	0.5	|	0.10576923076923077
t͡s	|	1.0	|	1.0	|	0.21153846153846154
θ	|	1.0	|	1.0	|	0.09615384615384616
ð	|	0.42857142857142855	|	0.5	|	0.25
e̯	|	1.0	|	1.0	|	0.07692307692307693
d͡z	|	0.0	|	0.0	|	0.0
