Analysis for Result

ACCURACY REPORT:
Overall accuracy:                        0.07875308
Accuracy within 1 phone:                 0.26661198
Accuracy within 2 phones:                0.47826087
Average edit distance from gold:         0.53945304
Average feature edit distance from gold: 0.73307251

Performance associated with each phone in Result
Phone in Result	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
h	|	0.990990990990991	|	4.45945945945946	|	1.2399514899514896
ə	|	0.950836820083682	|	3.43001443001443	|	0.8409645909645902
r	|	0.9058823529411765	|	2.7294117647058824	|	0.6604072398190045
ˈə	|	0.9963898916967509	|	4.249097472924188	|	0.9405026381560676
ɲ	|	0.9869706840390879	|	4.20066889632107	|	0.9266143555441219
b	|	0.9420289855072463	|	3.4591836734693877	|	0.9267072213500787
j	|	0.9918032786885246	|	3.3448275862068964	|	0.9389091511936343
ˈɛ	|	0.9553072625698324	|	2.8910614525139664	|	0.7702513966480449
l	|	0.9117647058823529	|	2.7928994082840237	|	0.7267865270823849
?	|	1.0	|	3.2	|	0.6644230769230771
ɾ	|	0.9302752293577982	|	2.9519038076152304	|	0.7808308925543404
ˈa	|	0.8141025641025641	|	1.891025641025641	|	0.5745808678500983
m	|	0.9407114624505929	|	3.1510204081632653	|	0.8211145996860286
n	|	0.9789029535864979	|	3.5625	|	0.8972355769230769
t͡ʃ	|	1.0	|	3.7253886010362693	|	0.8962734157034685
t	|	0.9304556354916067	|	2.9863387978142075	|	0.8073770491803289
c	|	0.9207920792079208	|	2.64	|	0.6736538461538464
ɡ	|	0.9285714285714286	|	3.4909090909090907	|	0.8812937062937064
lˠ	|	0.91875	|	2.867088607594937	|	0.8333739045764365
k	|	0.924119241192412	|	2.9762611275964392	|	0.7606140150650542
f	|	0.9351351351351351	|	3.3181818181818183	|	0.9196896853146846
ʃ	|	0.9447513812154696	|	2.9022988505747125	|	0.7483421750663133
ˈy	|	0.9523809523809523	|	2.6031746031746033	|	0.7884615384615388
ɛ	|	1.0	|	3.111111111111111	|	0.7542735042735044
ˈi	|	0.9197530864197531	|	2.302469135802469	|	0.6532526115859449
p	|	0.9076305220883534	|	2.6334841628959276	|	0.6660285415941524
d	|	0.9752066115702479	|	3.5210084033613445	|	0.9212992889463479
ˈu	|	0.8235294117647058	|	1.8529411764705883	|	0.5437405731523378
ɟ	|	0.9615384615384616	|	3.235294117647059	|	0.8363499245852187
ʒ	|	1.0	|	3.6666666666666665	|	0.8602564102564101
w	|	1.0	|	4.095238095238095	|	1.2609890109890114
ˈɔ	|	0.8421052631578947	|	2.136842105263158	|	0.5732793522267206
ð	|	0.7272727272727273	|	2.272727272727273	|	0.6276223776223777
z	|	1.0	|	5.333333333333333	|	1.1730769230769231
t̪	|	1.0	|	3.0	|	0.6923076923076923
e̯	|	1.0	|	3.3333333333333335	|	0.75
a̯	|	1.0	|	4.6	|	1.323076923076923
u	|	1.0	|	3.4516129032258065	|	1.0179900744416874
v	|	0.9090909090909091	|	1.7878787878787878	|	0.4912587412587413
ɪ̯	|	1.0	|	3.0	|	0.5769230769230769
θ	|	1.0	|	1.0	|	0.5384615384615384
